emg,gesture
;1;14;;1;-3;;7;;8;11;40;;1;14;;1;-3;;7;;8;11;40;;1;14;;1;-3;;7;;8;11;40;;1;14;;1;-3;;7;;8;11;40;;1;14;;1;-3;;7;;8;11;40;;1;14;;1;-3;;7;;8;11;40;;1;14;;1;-3;;7;;8;11;40;;1;14;;1;-3;;7;;8;11;40,1
;11;;;6;;-2;;-5;;-7;;;3;-25;-31;;11;;;6;;-2;;-5;;-7;;;3;-25;-31;;11;;;6;;-2;;-5;;-7;;;3;-25;-31;;11;;;6;;-2;;-5;;-7;;;3;-25;-31;;11;;;6;;-2;;-5;;-7;;;3;-25;-31;;11;;;6;;-2;;-5;;-7;;;3;-25;-31;;11;;;6;;-2;;-5;;-7;;;3;-25;-31;;11;;;6;;-2;;-5;;-7;;;3;-25;-31,1
-21;;53;;18;;15;;-2;;14;;10;;;5;-21;;53;;18;;15;;-2;;14;;10;;;5;-21;;53;;18;;15;;-2;;14;;10;;;5;-21;;53;;18;;15;;-2;;14;;10;;;5;-21;;53;;18;;15;;-2;;14;;10;;;5;-21;;53;;18;;15;;-2;;14;;10;;;5;-21;;53;;18;;15;;-2;;14;;10;;;5;-21;;53;;18;;15;;-2;;14;;10;;;5,1
;27;;;0;-34;-21;-10;-27;;;6;;-2;;27;;;0;-34;-21;-10;-27;;;6;;-2;;27;;;0;-34;-21;-10;-27;;;6;;-2;;27;;;0;-34;-21;-10;-27;;;6;;-2;;27;;;0;-34;-21;-10;-27;;;6;;-2;;27;;;0;-34;-21;-10;-27;;;6;;-2;;27;;;0;-34;-21;-10;-27;;;6;;-2;;27;;;0;-34;-21;-10;-27;;;6;;-2,1
;;1;;25;;20;;-8;;;0;;;1;-16;;10;;;1;;25;;20;;-8;;;0;;;1;-16;;10;;;1;;25;;20;;-8;;;0;;;1;-16;;10;;;1;;25;;20;;-8;;;0;;;1;-16;;10;;;1;;25;;20;;-8;;;0;;;1;-16;;10;;;1;;25;;20;;-8;;;0;;;1;-16;;10;;;1;;25;;20;;-8;;;0;;;1;-16;;10;;;1;;25;;20;;-8;;;0;;;1;-16;;10,1
;-1;-36;;-8;;;7;;;8;;-3;;16;;13;;-1;-36;;-8;;;7;;;8;;-3;;16;;13;;-1;-36;;-8;;;7;;;8;;-3;;16;;13;;-1;-36;;-8;;;7;;;8;;-3;;16;;13;;-1;-36;;-8;;;7;;;8;;-3;;16;;13;;-1;-36;;-8;;;7;;;8;;-3;;16;;13;;-1;-36;;-8;;;7;;;8;;-3;;16;;13;;-1;-36;;-8;;;7;;;8;;-3;;16;;13,1
;;9;-10;-14;-20;-20;;;2;;;6;;;2;;;9;-10;-14;-20;-20;;;2;;;6;;;2;;;9;-10;-14;-20;-20;;;2;;;6;;;2;;;9;-10;-14;-20;-20;;;2;;;6;;;2;;;9;-10;-14;-20;-20;;;2;;;6;;;2;;;9;-10;-14;-20;-20;;;2;;;6;;;2;;;9;-10;-14;-20;-20;;;2;;;6;;;2;;;9;-10;-14;-20;-20;;;2;;;6;;;2,1
;8;21;13;-9;13;13;;1;;4;;8;21;13;-9;13;13;;1;;4;;8;21;13;-9;13;13;;1;;4;;8;21;13;-9;13;13;;1;;4;;8;21;13;-9;13;13;;1;;4;;8;21;13;-9;13;13;;1;;4;;8;21;13;-9;13;13;;1;;4;;8;21;13;-9;13;13;;1;;4,1
30;32;13;37;-4;-4;24;;6;30;32;13;37;-4;-4;24;;6;30;32;13;37;-4;-4;24;;6;30;32;13;37;-4;-4;24;;6;30;32;13;37;-4;-4;24;;6;30;32;13;37;-4;-4;24;;6;30;32;13;37;-4;-4;24;;6;30;32;13;37;-4;-4;24;;6,1
;;1;;;4;;;0;;-4;;-1;;-2;-35;;19;;;1;;;4;;;0;;-4;;-1;;-2;-35;;19;;;1;;;4;;;0;;-4;;-1;;-2;-35;;19;;;1;;;4;;;0;;-4;;-1;;-2;-35;;19;;;1;;;4;;;0;;-4;;-1;;-2;-35;;19;;;1;;;4;;;0;;-4;;-1;;-2;-35;;19;;;1;;;4;;;0;;-4;;-1;;-2;-35;;19;;;1;;;4;;;0;;-4;;-1;;-2;-35;;19,1
;-6;-28;;-6;;;3;;;0;;;0;;;4;-38;;-6;-28;;-6;;;3;;;0;;;0;;;4;-38;;-6;-28;;-6;;;3;;;0;;;0;;;4;-38;;-6;-28;;-6;;;3;;;0;;;0;;;4;-38;;-6;-28;;-6;;;3;;;0;;;0;;;4;-38;;-6;-28;;-6;;;3;;;0;;;0;;;4;-38;;-6;-28;;-6;;;3;;;0;;;0;;;4;-38;;-6;-28;;-6;;;3;;;0;;;0;;;4;-38,1
-17;;34;;14;;;6;-14;;;6;;12;;30;-17;;34;;14;;;6;-14;;;6;;12;;30;-17;;34;;14;;;6;-14;;;6;;12;;30;-17;;34;;14;;;6;-14;;;6;;12;;30;-17;;34;;14;;;6;-14;;;6;;12;;30;-17;;34;;14;;;6;-14;;;6;;12;;30;-17;;34;;14;;;6;-14;;;6;;12;;30;-17;;34;;14;;;6;-14;;;6;;12;;30,1
;-5;-31;-10;-35;;;4;-12;;;5;-57;;-5;-31;-10;-35;;;4;-12;;;5;-57;;-5;-31;-10;-35;;;4;-12;;;5;-57;;-5;-31;-10;-35;;;4;-12;;;5;-57;;-5;-31;-10;-35;;;4;-12;;;5;-57;;-5;-31;-10;-35;;;4;-12;;;5;-57;;-5;-31;-10;-35;;;4;-12;;;5;-57;;-5;-31;-10;-35;;;4;-12;;;5;-57,1
;-6;-26;;-1;;;7;;;2;;;3;;-7;;;0;;-6;-26;;-1;;;7;;;2;;;3;;-7;;;0;;-6;-26;;-1;;;7;;;2;;;3;;-7;;;0;;-6;-26;;-1;;;7;;;2;;;3;;-7;;;0;;-6;-26;;-1;;;7;;;2;;;3;;-7;;;0;;-6;-26;;-1;;;7;;;2;;;3;;-7;;;0;;-6;-26;;-1;;;7;;;2;;;3;;-7;;;0;;-6;-26;;-1;;;7;;;2;;;3;;-7;;;0,1
;16;-13;-11;-16;;;4;;;2;;13;;64;;16;-13;-11;-16;;;4;;;2;;13;;64;;16;-13;-11;-16;;;4;;;2;;13;;64;;16;-13;-11;-16;;;4;;;2;;13;;64;;16;-13;-11;-16;;;4;;;2;;13;;64;;16;-13;-11;-16;;;4;;;2;;13;;64;;16;-13;-11;-16;;;4;;;2;;13;;64;;16;-13;-11;-16;;;4;;;2;;13;;64,1
;;2;-28;;;0;;10;-11;;-2;-15;-52;;;2;-28;;;0;;10;-11;;-2;-15;-52;;;2;-28;;;0;;10;-11;;-2;-15;-52;;;2;-28;;;0;;10;-11;;-2;-15;-52;;;2;-28;;;0;;10;-11;;-2;-15;-52;;;2;-28;;;0;;10;-11;;-2;-15;-52;;;2;-28;;;0;;10;-11;;-2;-15;-52;;;2;-28;;;0;;10;-11;;-2;-15;-52,1
-14;;;4;;;7;;16;;;1;;;3;;;4;;20;-14;;;4;;;7;;16;;;1;;;3;;;4;;20;-14;;;4;;;7;;16;;;1;;;3;;;4;;20;-14;;;4;;;7;;16;;;1;;;3;;;4;;20;-14;;;4;;;7;;16;;;1;;;3;;;4;;20;-14;;;4;;;7;;16;;;1;;;3;;;4;;20;-14;;;4;;;7;;16;;;1;;;3;;;4;;20;-14;;;4;;;7;;16;;;1;;;3;;;4;;20,1
-1;22;;8;;7;-4;;7;;0;-3;-1;22;;8;;7;-4;;7;;0;-3;-1;22;;8;;7;-4;;7;;0;-3;-1;22;;8;;7;-4;;7;;0;-3;-1;22;;8;;7;-4;;7;;0;-3;-1;22;;8;;7;-4;;7;;0;-3;-1;22;;8;;7;-4;;7;;0;-3;-1;22;;8;;7;-4;;7;;0;-3,1
;-2;-30;-23;-18;;16;-11;;-4;-10;;-2;-30;-23;-18;;16;-11;;-4;-10;;-2;-30;-23;-18;;16;-11;;-4;-10;;-2;-30;-23;-18;;16;-11;;-4;-10;;-2;-30;-23;-18;;16;-11;;-4;-10;;-2;-30;-23;-18;;16;-11;;-4;-10;;-2;-30;-23;-18;;16;-11;;-4;-10;;-2;-30;-23;-18;;16;-11;;-4;-10,1
15;26;14;;7;;7;;0;;2;;3;15;26;14;;7;;7;;0;;2;;3;15;26;14;;7;;7;;0;;2;;3;15;26;14;;7;;7;;0;;2;;3;15;26;14;;7;;7;;0;;2;;3;15;26;14;;7;;7;;0;;2;;3;15;26;14;;7;;7;;0;;2;;3;15;26;14;;7;;7;;0;;2;;3,1
-44;;44;-12;;-9;;-9;;12;;28;;19;-44;;44;-12;;-9;;-9;;12;;28;;19;-44;;44;-12;;-9;;-9;;12;;28;;19;-44;;44;-12;;-9;;-9;;12;;28;;19;-44;;44;-12;;-9;;-9;;12;;28;;19;-44;;44;-12;;-9;;-9;;12;;28;;19;-44;;44;-12;;-9;;-9;;12;;28;;19;-44;;44;-12;;-9;;-9;;12;;28;;19,1
-10;-41;;-8;-18;-16;-25;-29;-43;-10;-41;;-8;-18;-16;-25;-29;-43;-10;-41;;-8;-18;-16;-25;-29;-43;-10;-41;;-8;-18;-16;-25;-29;-43;-10;-41;;-8;-18;-16;-25;-29;-43;-10;-41;;-8;-18;-16;-25;-29;-43;-10;-41;;-8;-18;-16;-25;-29;-43;-10;-41;;-8;-18;-16;-25;-29;-43,1
;;6;;13;;31;;;3;-21;;11;;;9;;18;;;6;;13;;31;;;3;-21;;11;;;9;;18;;;6;;13;;31;;;3;-21;;11;;;9;;18;;;6;;13;;31;;;3;-21;;11;;;9;;18;;;6;;13;;31;;;3;-21;;11;;;9;;18;;;6;;13;;31;;;3;-21;;11;;;9;;18;;;6;;13;;31;;;3;-21;;11;;;9;;18;;;6;;13;;31;;;3;-21;;11;;;9;;18,1
-10;-12;;-7;;19;;35;-11;;-1;;11;-10;-12;;-7;;19;;35;-11;;-1;;11;-10;-12;;-7;;19;;35;-11;;-1;;11;-10;-12;;-7;;19;;35;-11;;-1;;11;-10;-12;;-7;;19;;35;-11;;-1;;11;-10;-12;;-7;;19;;35;-11;;-1;;11;-10;-12;;-7;;19;;35;-11;;-1;;11;-10;-12;;-7;;19;;35;-11;;-1;;11,1
;18;;-9;;-1;;;5;;;9;;19;;;2;-38;;18;;-9;;-1;;;5;;;9;;19;;;2;-38;;18;;-9;;-1;;;5;;;9;;19;;;2;-38;;18;;-9;;-1;;;5;;;9;;19;;;2;-38;;18;;-9;;-1;;;5;;;9;;19;;;2;-38;;18;;-9;;-1;;;5;;;9;;19;;;2;-38;;18;;-9;;-1;;;5;;;9;;19;;;2;-38;;18;;-9;;-1;;;5;;;9;;19;;;2;-38,1
;15;;;2;;;7;;-4;;-5;-29;;;3;;31;;15;;;2;;;7;;-4;;-5;-29;;;3;;31;;15;;;2;;;7;;-4;;-5;-29;;;3;;31;;15;;;2;;;7;;-4;;-5;-29;;;3;;31;;15;;;2;;;7;;-4;;-5;-29;;;3;;31;;15;;;2;;;7;;-4;;-5;-29;;;3;;31;;15;;;2;;;7;;-4;;-5;-29;;;3;;31;;15;;;2;;;7;;-4;;-5;-29;;;3;;31,1
;-4;;25;;;2;-11;-12;;;3;;;3;-17;;-4;;25;;;2;-11;-12;;;3;;;3;-17;;-4;;25;;;2;-11;-12;;;3;;;3;-17;;-4;;25;;;2;-11;-12;;;3;;;3;-17;;-4;;25;;;2;-11;-12;;;3;;;3;-17;;-4;;25;;;2;-11;-12;;;3;;;3;-17;;-4;;25;;;2;-11;-12;;;3;;;3;-17;;-4;;25;;;2;-11;-12;;;3;;;3;-17,1
;-7;;;2;;-3;;-4;;-8;;;2;;;0;-16;;-7;;;2;;-3;;-4;;-8;;;2;;;0;-16;;-7;;;2;;-3;;-4;;-8;;;2;;;0;-16;;-7;;;2;;-3;;-4;;-8;;;2;;;0;-16;;-7;;;2;;-3;;-4;;-8;;;2;;;0;-16;;-7;;;2;;-3;;-4;;-8;;;2;;;0;-16;;-7;;;2;;-3;;-4;;-8;;;2;;;0;-16;;-7;;;2;;-3;;-4;;-8;;;2;;;0;-16,1
;21;-29;;;8;;-9;;-6;-17;;-5;;42;;21;-29;;;8;;-9;;-6;-17;;-5;;42;;21;-29;;;8;;-9;;-6;-17;;-5;;42;;21;-29;;;8;;-9;;-6;-17;;-5;;42;;21;-29;;;8;;-9;;-6;-17;;-5;;42;;21;-29;;;8;;-9;;-6;-17;;-5;;42;;21;-29;;;8;;-9;;-6;-17;;-5;;42;;21;-29;;;8;;-9;;-6;-17;;-5;;42,1
-11;;28;-15;-28;;-4;;;3;;17;;-2;-11;;28;-15;-28;;-4;;;3;;17;;-2;-11;;28;-15;-28;;-4;;;3;;17;;-2;-11;;28;-15;-28;;-4;;;3;;17;;-2;-11;;28;-15;-28;;-4;;;3;;17;;-2;-11;;28;-15;-28;;-4;;;3;;17;;-2;-11;;28;-15;-28;;-4;;;3;;17;;-2;-11;;28;-15;-28;;-4;;;3;;17;;-2,1
;;0;-26;;;0;;42;;25;-13;;-2;;15;;;0;-26;;;0;;42;;25;-13;;-2;;15;;;0;-26;;;0;;42;;25;-13;;-2;;15;;;0;-26;;;0;;42;;25;-13;;-2;;15;;;0;-26;;;0;;42;;25;-13;;-2;;15;;;0;-26;;;0;;42;;25;-13;;-2;;15;;;0;-26;;;0;;42;;25;-13;;-2;;15;;;0;-26;;;0;;42;;25;-13;;-2;;15,1
-18;;44;-14;;21;;;6;;19;;14;;;0;-18;;44;-14;;21;;;6;;19;;14;;;0;-18;;44;-14;;21;;;6;;19;;14;;;0;-18;;44;-14;;21;;;6;;19;;14;;;0;-18;;44;-14;;21;;;6;;19;;14;;;0;-18;;44;-14;;21;;;6;;19;;14;;;0;-18;;44;-14;;21;;;6;;19;;14;;;0;-18;;44;-14;;21;;;6;;19;;14;;;0,1
;21;-34;-12;-34;;-2;-14;-20;-11;;21;-34;-12;-34;;-2;-14;-20;-11;;21;-34;-12;-34;;-2;-14;-20;-11;;21;-34;-12;-34;;-2;-14;-20;-11;;21;-34;-12;-34;;-2;-14;-20;-11;;21;-34;-12;-34;;-2;-14;-20;-11;;21;-34;-12;-34;;-2;-14;-20;-11;;21;-34;-12;-34;;-2;-14;-20;-11,1
;14;-22;;-2;;-8;-31;;;0;;;2;;11;;14;-22;;-2;;-8;-31;;;0;;;2;;11;;14;-22;;-2;;-8;-31;;;0;;;2;;11;;14;-22;;-2;;-8;-31;;;0;;;2;;11;;14;-22;;-2;;-8;-31;;;0;;;2;;11;;14;-22;;-2;;-8;-31;;;0;;;2;;11;;14;-22;;-2;;-8;-31;;;0;;;2;;11;;14;-22;;-2;;-8;-31;;;0;;;2;;11,1
-3;26;;2;-6;19;;4;10;;5;-3;26;;2;-6;19;;4;10;;5;-3;26;;2;-6;19;;4;10;;5;-3;26;;2;-6;19;;4;10;;5;-3;26;;2;-6;19;;4;10;;5;-3;26;;2;-6;19;;4;10;;5;-3;26;;2;-6;19;;4;10;;5;-3;26;;2;-6;19;;4;10;;5,1
-11;-13;;;5;;;7;-14;-10;-33;;-3;-11;-13;;;5;;;7;-14;-10;-33;;-3;-11;-13;;;5;;;7;-14;-10;-33;;-3;-11;-13;;;5;;;7;-14;-10;-33;;-3;-11;-13;;;5;;;7;-14;-10;-33;;-3;-11;-13;;;5;;;7;-14;-10;-33;;-3;-11;-13;;;5;;;7;-14;-10;-33;;-3;-11;-13;;;5;;;7;-14;-10;-33;;-3,1
;-6;;14;-16;;-6;;;9;;-6;-23;;-8;;-6;;14;-16;;-6;;;9;;-6;-23;;-8;;-6;;14;-16;;-6;;;9;;-6;-23;;-8;;-6;;14;-16;;-6;;;9;;-6;-23;;-8;;-6;;14;-16;;-6;;;9;;-6;-23;;-8;;-6;;14;-16;;-6;;;9;;-6;-23;;-8;;-6;;14;-16;;-6;;;9;;-6;-23;;-8;;-6;;14;-16;;-6;;;9;;-6;-23;;-8,1
-15;;;6;;;8;;;7;-10;;17;;38;;17;-15;;;6;;;8;;;7;-10;;17;;38;;17;-15;;;6;;;8;;;7;-10;;17;;38;;17;-15;;;6;;;8;;;7;-10;;17;;38;;17;-15;;;6;;;8;;;7;-10;;17;;38;;17;-15;;;6;;;8;;;7;-10;;17;;38;;17;-15;;;6;;;8;;;7;-10;;17;;38;;17;-15;;;6;;;8;;;7;-10;;17;;38;;17,1
-10;-24;-28;-21;;-2;-19;-27;-55;-10;-24;-28;-21;;-2;-19;-27;-55;-10;-24;-28;-21;;-2;-19;-27;-55;-10;-24;-28;-21;;-2;-19;-27;-55;-10;-24;-28;-21;;-2;-19;-27;-55;-10;-24;-28;-21;;-2;-19;-27;-55;-10;-24;-28;-21;;-2;-19;-27;-55;-10;-24;-28;-21;;-2;-19;-27;-55,1
;15;;10;;;4;-14;;;5;;13;;;5;;;3;;15;;10;;;4;-14;;;5;;13;;;5;;;3;;15;;10;;;4;-14;;;5;;13;;;5;;;3;;15;;10;;;4;-14;;;5;;13;;;5;;;3;;15;;10;;;4;-14;;;5;;13;;;5;;;3;;15;;10;;;4;-14;;;5;;13;;;5;;;3;;15;;10;;;4;-14;;;5;;13;;;5;;;3;;15;;10;;;4;-14;;;5;;13;;;5;;;3,1
;;8;;;8;;26;;28;;;1;;;1;-33;;-7;;;8;;;8;;26;;28;;;1;;;1;-33;;-7;;;8;;;8;;26;;28;;;1;;;1;-33;;-7;;;8;;;8;;26;;28;;;1;;;1;-33;;-7;;;8;;;8;;26;;28;;;1;;;1;-33;;-7;;;8;;;8;;26;;28;;;1;;;1;-33;;-7;;;8;;;8;;26;;28;;;1;;;1;-33;;-7;;;8;;;8;;26;;28;;;1;;;1;-33;;-7,1
;5;17;;8;19;-4;;7;;8;13;;5;17;;8;19;-4;;7;;8;13;;5;17;;8;19;-4;;7;;8;13;;5;17;;8;19;-4;;7;;8;13;;5;17;;8;19;-4;;7;;8;13;;5;17;;8;19;-4;;7;;8;13;;5;17;;8;19;-4;;7;;8;13;;5;17;;8;19;-4;;7;;8;13,1
;;9;;-3;;;0;-12;;-2;-18;;;3;;25;;;9;;-3;;;0;-12;;-2;-18;;;3;;25;;;9;;-3;;;0;-12;;-2;-18;;;3;;25;;;9;;-3;;;0;-12;;-2;-18;;;3;;25;;;9;;-3;;;0;-12;;-2;-18;;;3;;25;;;9;;-3;;;0;-12;;-2;-18;;;3;;25;;;9;;-3;;;0;-12;;-2;-18;;;3;;25;;;9;;-3;;;0;-12;;-2;-18;;;3;;25,1
;;0;-27;-22;-20;-20;;-4;-19;-37;;;0;-27;-22;-20;-20;;-4;-19;-37;;;0;-27;-22;-20;-20;;-4;-19;-37;;;0;-27;-22;-20;-20;;-4;-19;-37;;;0;-27;-22;-20;-20;;-4;-19;-37;;;0;-27;-22;-20;-20;;-4;-19;-37;;;0;-27;-22;-20;-20;;-4;-19;-37;;;0;-27;-22;-20;-20;;-4;-19;-37,1
-15;;39;;;7;;-3;;16;;22;;37;;22;-15;;39;;;7;;-3;;16;;22;;37;;22;-15;;39;;;7;;-3;;16;;22;;37;;22;-15;;39;;;7;;-3;;16;;22;;37;;22;-15;;39;;;7;;-3;;16;;22;;37;;22;-15;;39;;;7;;-3;;16;;22;;37;;22;-15;;39;;;7;;-3;;16;;22;;37;;22;-15;;39;;;7;;-3;;16;;22;;37;;22,1
;;0;;14;;;7;;22;;11;-10;-14;-10;;;0;;14;;;7;;22;;11;-10;-14;-10;;;0;;14;;;7;;22;;11;-10;-14;-10;;;0;;14;;;7;;22;;11;-10;-14;-10;;;0;;14;;;7;;22;;11;-10;-14;-10;;;0;;14;;;7;;22;;11;-10;-14;-10;;;0;;14;;;7;;22;;11;-10;-14;-10;;;0;;14;;;7;;22;;11;-10;-14;-10,1
-12;;11;;-1;;26;;;9;;11;;;7;;13;-12;;11;;-1;;26;;;9;;11;;;7;;13;-12;;11;;-1;;26;;;9;;11;;;7;;13;-12;;11;;-1;;26;;;9;;11;;;7;;13;-12;;11;;-1;;26;;;9;;11;;;7;;13;-12;;11;;-1;;26;;;9;;11;;;7;;13;-12;;11;;-1;;26;;;9;;11;;;7;;13;-12;;11;;-1;;26;;;9;;11;;;7;;13,1
;;3;;;4;-24;-18;;;0;-10;;-7;-37;;;3;;;4;-24;-18;;;0;-10;;-7;-37;;;3;;;4;-24;-18;;;0;-10;;-7;-37;;;3;;;4;-24;-18;;;0;-10;;-7;-37;;;3;;;4;-24;-18;;;0;-10;;-7;-37;;;3;;;4;-24;-18;;;0;-10;;-7;-37;;;3;;;4;-24;-18;;;0;-10;;-7;-37;;;3;;;4;-24;-18;;;0;-10;;-7;-37,1
;;8;-19;;;8;-22;-24;-19;;;7;;18;;;8;-19;;;8;-22;-24;-19;;;7;;18;;;8;-19;;;8;-22;-24;-19;;;7;;18;;;8;-19;;;8;-22;-24;-19;;;7;;18;;;8;-19;;;8;-22;-24;-19;;;7;;18;;;8;-19;;;8;-22;-24;-19;;;7;;18;;;8;-19;;;8;-22;-24;-19;;;7;;18;;;8;-19;;;8;-22;-24;-19;;;7;;18,1
;;4;;16;;10;;16;;10;;31;;-7;-27;;;4;;16;;10;;16;;10;;31;;-7;-27;;;4;;16;;10;;16;;10;;31;;-7;-27;;;4;;16;;10;;16;;10;;31;;-7;-27;;;4;;16;;10;;16;;10;;31;;-7;-27;;;4;;16;;10;;16;;10;;31;;-7;-27;;;4;;16;;10;;16;;10;;31;;-7;-27;;;4;;16;;10;;16;;10;;31;;-7;-27,1
;-2;;;5;-11;;16;;17;;-6;;;2;;16;;-2;;;5;-11;;16;;17;;-6;;;2;;16;;-2;;;5;-11;;16;;17;;-6;;;2;;16;;-2;;;5;-11;;16;;17;;-6;;;2;;16;;-2;;;5;-11;;16;;17;;-6;;;2;;16;;-2;;;5;-11;;16;;17;;-6;;;2;;16;;-2;;;5;-11;;16;;17;;-6;;;2;;16;;-2;;;5;-11;;16;;17;;-6;;;2;;16,1
-10;-20;;;9;-12;;-7;;-6;;24;;37;-10;-20;;;9;-12;;-7;;-6;;24;;37;-10;-20;;;9;-12;;-7;;-6;;24;;37;-10;-20;;;9;-12;;-7;;-6;;24;;37;-10;-20;;;9;-12;;-7;;-6;;24;;37;-10;-20;;;9;-12;;-7;;-6;;24;;37;-10;-20;;;9;-12;;-7;;-6;;24;;37;-10;-20;;;9;-12;;-7;;-6;;24;;37,1
;;9;-44;-28;;;3;;-7;;-3;-30;-69;;;9;-44;-28;;;3;;-7;;-3;-30;-69;;;9;-44;-28;;;3;;-7;;-3;-30;-69;;;9;-44;-28;;;3;;-7;;-3;-30;-69;;;9;-44;-28;;;3;;-7;;-3;-30;-69;;;9;-44;-28;;;3;;-7;;-3;-30;-69;;;9;-44;-28;;;3;;-7;;-3;-30;-69;;;9;-44;-28;;;3;;-7;;-3;-30;-69,1
;42;;-6;-11;;;3;;;4;;;4;;-1;;16;;42;;-6;-11;;;3;;;4;;;4;;-1;;16;;42;;-6;-11;;;3;;;4;;;4;;-1;;16;;42;;-6;-11;;;3;;;4;;;4;;-1;;16;;42;;-6;-11;;;3;;;4;;;4;;-1;;16;;42;;-6;-11;;;3;;;4;;;4;;-1;;16;;42;;-6;-11;;;3;;;4;;;4;;-1;;16;;42;;-6;-11;;;3;;;4;;;4;;-1;;16,1
;;2;;34;-14;-23;-19;;-5;-49;-16;;;2;;34;-14;-23;-19;;-5;-49;-16;;;2;;34;-14;-23;-19;;-5;-49;-16;;;2;;34;-14;-23;-19;;-5;-49;-16;;;2;;34;-14;-23;-19;;-5;-49;-16;;;2;;34;-14;-23;-19;;-5;-49;-16;;;2;;34;-14;-23;-19;;-5;-49;-16;;;2;;34;-14;-23;-19;;-5;-49;-16,1
;;4;-32;;;4;;-1;;;3;;;6;;44;;28;;;4;-32;;;4;;-1;;;3;;;6;;44;;28;;;4;-32;;;4;;-1;;;3;;;6;;44;;28;;;4;-32;;;4;;-1;;;3;;;6;;44;;28;;;4;-32;;;4;;-1;;;3;;;6;;44;;28;;;4;-32;;;4;;-1;;;3;;;6;;44;;28;;;4;-32;;;4;;-1;;;3;;;6;;44;;28;;;4;-32;;;4;;-1;;;3;;;6;;44;;28,1
;16;-17;;;1;-13;;-4;;-6;-21;-27;;16;-17;;;1;-13;;-4;;-6;-21;-27;;16;-17;;;1;-13;;-4;;-6;-21;-27;;16;-17;;;1;-13;;-4;;-6;-21;-27;;16;-17;;;1;-13;;-4;;-6;-21;-27;;16;-17;;;1;-13;;-4;;-6;-21;-27;;16;-17;;;1;-13;;-4;;-6;-21;-27;;16;-17;;;1;-13;;-4;;-6;-21;-27,1
;;7;;;4;;-6;;-5;;-9;-17;;11;;19;;;7;;;4;;-6;;-5;;-9;-17;;11;;19;;;7;;;4;;-6;;-5;;-9;-17;;11;;19;;;7;;;4;;-6;;-5;;-9;-17;;11;;19;;;7;;;4;;-6;;-5;;-9;-17;;11;;19;;;7;;;4;;-6;;-5;;-9;-17;;11;;19;;;7;;;4;;-6;;-5;;-9;-17;;11;;19;;;7;;;4;;-6;;-5;;-9;-17;;11;;19,1
-27;-25;;17;;36;;25;;;7;;;2;-18;-27;-25;;17;;36;;25;;;7;;;2;-18;-27;-25;;17;;36;;25;;;7;;;2;-18;-27;-25;;17;;36;;25;;;7;;;2;-18;-27;-25;;17;;36;;25;;;7;;;2;-18;-27;-25;;17;;36;;25;;;7;;;2;-18;-27;-25;;17;;36;;25;;;7;;;2;-18;-27;-25;;17;;36;;25;;;7;;;2;-18,1
14;;9;-6;14;-2;10;;8;23;14;;9;-6;14;-2;10;;8;23;14;;9;-6;14;-2;10;;8;23;14;;9;-6;14;-2;10;;8;23;14;;9;-6;14;-2;10;;8;23;14;;9;-6;14;-2;10;;8;23;14;;9;-6;14;-2;10;;8;23;14;;9;-6;14;-2;10;;8;23,1
-21;;10;;-6;;-3;;-5;;-5;-11;;11;-21;;10;;-6;;-3;;-5;;-5;-11;;11;-21;;10;;-6;;-3;;-5;;-5;-11;;11;-21;;10;;-6;;-3;;-5;;-5;-11;;11;-21;;10;;-6;;-3;;-5;;-5;-11;;11;-21;;10;;-6;;-3;;-5;;-5;-11;;11;-21;;10;;-6;;-3;;-5;;-5;-11;;11;-21;;10;;-6;;-3;;-5;;-5;-11;;11,1
;4;26;;9;-2;15;;1;15;16;;4;26;;9;-2;15;;1;15;16;;4;26;;9;-2;15;;1;15;16;;4;26;;9;-2;15;;1;15;16;;4;26;;9;-2;15;;1;15;16;;4;26;;9;-2;15;;1;15;16;;4;26;;9;-2;15;;1;15;16;;4;26;;9;-2;15;;1;15;16,1
;-2;-31;-11;-25;-13;;;0;-13;-84;;-2;-31;-11;-25;-13;;;0;-13;-84;;-2;-31;-11;-25;-13;;;0;-13;-84;;-2;-31;-11;-25;-13;;;0;-13;-84;;-2;-31;-11;-25;-13;;;0;-13;-84;;-2;-31;-11;-25;-13;;;0;-13;-84;;-2;-31;-11;-25;-13;;;0;-13;-84;;-2;-31;-11;-25;-13;;;0;-13;-84,1
;-1;;-4;;;9;-14;-16;-29;;;3;;21;;-1;;-4;;;9;-14;-16;-29;;;3;;21;;-1;;-4;;;9;-14;-16;-29;;;3;;21;;-1;;-4;;;9;-14;-16;-29;;;3;;21;;-1;;-4;;;9;-14;-16;-29;;;3;;21;;-1;;-4;;;9;-14;-16;-29;;;3;;21;;-1;;-4;;;9;-14;-16;-29;;;3;;21;;-1;;-4;;;9;-14;-16;-29;;;3;;21,1
-4;-1;;7;;7;;5;-2;15;18;-4;-1;;7;;7;;5;-2;15;18;-4;-1;;7;;7;;5;-2;15;18;-4;-1;;7;;7;;5;-2;15;18;-4;-1;;7;;7;;5;-2;15;18;-4;-1;;7;;7;;5;-2;15;18;-4;-1;;7;;7;;5;-2;15;18;-4;-1;;7;;7;;5;-2;15;18,1
