emg,gesture
;;3;;;9;-17;;-6;;-8;;-6;;-1;;;9;;;3;;;9;-17;;-6;;-8;;-6;;-1;;;9;;;3;;;9;-17;;-6;;-8;;-6;;-1;;;9;;;3;;;9;-17;;-6;;-8;;-6;;-1;;;9;;;3;;;9;-17;;-6;;-8;;-6;;-1;;;9;;;3;;;9;-17;;-6;;-8;;-6;;-1;;;9;;;3;;;9;-17;;-6;;-8;;-6;;-1;;;9;;;3;;;9;-17;;-6;;-8;;-6;;-1;;;9,2
;-6;-31;-53;-28;;-5;;-4;;-3;;-6;;-6;-31;-53;-28;;-5;;-4;;-3;;-6;;-6;-31;-53;-28;;-5;;-4;;-3;;-6;;-6;-31;-53;-28;;-5;;-4;;-3;;-6;;-6;-31;-53;-28;;-5;;-4;;-3;;-6;;-6;-31;-53;-28;;-5;;-4;;-3;;-6;;-6;-31;-53;-28;;-5;;-4;;-3;;-6;;-6;-31;-53;-28;;-5;;-4;;-3;;-6,2
;;1;;27;;;2;-20;;;0;;;3;;;5;;-4;;;1;;27;;;2;-20;;;0;;;3;;;5;;-4;;;1;;27;;;2;-20;;;0;;;3;;;5;;-4;;;1;;27;;;2;-20;;;0;;;3;;;5;;-4;;;1;;27;;;2;-20;;;0;;;3;;;5;;-4;;;1;;27;;;2;-20;;;0;;;3;;;5;;-4;;;1;;27;;;2;-20;;;0;;;3;;;5;;-4;;;1;;27;;;2;-20;;;0;;;3;;;5;;-4,2
;13;-29;;15;;14;-15;;;0;;;0;;;5;;13;-29;;15;;14;-15;;;0;;;0;;;5;;13;-29;;15;;14;-15;;;0;;;0;;;5;;13;-29;;15;;14;-15;;;0;;;0;;;5;;13;-29;;15;;14;-15;;;0;;;0;;;5;;13;-29;;15;;14;-15;;;0;;;0;;;5;;13;-29;;15;;14;-15;;;0;;;0;;;5;;13;-29;;15;;14;-15;;;0;;;0;;;5,2
;;0;-54;;;1;-10;;;1;;-7;;-9;;;2;;;0;-54;;;1;-10;;;1;;-7;;-9;;;2;;;0;-54;;;1;-10;;;1;;-7;;-9;;;2;;;0;-54;;;1;-10;;;1;;-7;;-9;;;2;;;0;-54;;;1;-10;;;1;;-7;;-9;;;2;;;0;-54;;;1;-10;;;1;;-7;;-9;;;2;;;0;-54;;;1;-10;;;1;;-7;;-9;;;2;;;0;-54;;;1;-10;;;1;;-7;;-9;;;2,2
16;47;37;39;;9;;6;;3;;0;16;47;37;39;;9;;6;;3;;0;16;47;37;39;;9;;6;;3;;0;16;47;37;39;;9;;6;;3;;0;16;47;37;39;;9;;6;;3;;0;16;47;37;39;;9;;6;;3;;0;16;47;37;39;;9;;6;;3;;0;16;47;37;39;;9;;6;;3;;0,2
;1;-2;31;12;11;;5;;6;-8;;1;-2;31;12;11;;5;;6;-8;;1;-2;31;12;11;;5;;6;-8;;1;-2;31;12;11;;5;;6;-8;;1;-2;31;12;11;;5;;6;-8;;1;-2;31;12;11;;5;;6;-8;;1;-2;31;12;11;;5;;6;-8;;1;-2;31;12;11;;5;;6;-8,2
;;0;-30;-38;-21;-31;-10;-10;;;0;;;0;-30;-38;-21;-31;-10;-10;;;0;;;0;-30;-38;-21;-31;-10;-10;;;0;;;0;-30;-38;-21;-31;-10;-10;;;0;;;0;-30;-38;-21;-31;-10;-10;;;0;;;0;-30;-38;-21;-31;-10;-10;;;0;;;0;-30;-38;-21;-31;-10;-10;;;0;;;0;-30;-38;-21;-31;-10;-10;;;0,2
;-8;;;9;-17;-10;;;7;;;0;;;1;;-2;;-8;;;9;-17;-10;;;7;;;0;;;1;;-2;;-8;;;9;-17;-10;;;7;;;0;;;1;;-2;;-8;;;9;-17;-10;;;7;;;0;;;1;;-2;;-8;;;9;-17;-10;;;7;;;0;;;1;;-2;;-8;;;9;-17;-10;;;7;;;0;;;1;;-2;;-8;;;9;-17;-10;;;7;;;0;;;1;;-2;;-8;;;9;-17;-10;;;7;;;0;;;1;;-2,2
-6;35;33;14;;1;-7;;2;;2;-6;35;33;14;;1;-7;;2;;2;-6;35;33;14;;1;-7;;2;;2;-6;35;33;14;;1;-7;;2;;2;-6;35;33;14;;1;-7;;2;;2;-6;35;33;14;;1;-7;;2;;2;-6;35;33;14;;1;-7;;2;;2;-6;35;33;14;;1;-7;;2;;2,2
25;31;18;-4;;2;17;11;;7;25;31;18;-4;;2;17;11;;7;25;31;18;-4;;2;17;11;;7;25;31;18;-4;;2;17;11;;7;25;31;18;-4;;2;17;11;;7;25;31;18;-4;;2;17;11;;7;25;31;18;-4;;2;17;11;;7;25;31;18;-4;;2;17;11;;7,2
-35;-71;-59;;;8;;18;;-7;;-3;;-1;-35;-71;-59;;;8;;18;;-7;;-3;;-1;-35;-71;-59;;;8;;18;;-7;;-3;;-1;-35;-71;-59;;;8;;18;;-7;;-3;;-1;-35;-71;-59;;;8;;18;;-7;;-3;;-1;-35;-71;-59;;;8;;18;;-7;;-3;;-1;-35;-71;-59;;;8;;18;;-7;;-3;;-1;-35;-71;-59;;;8;;18;;-7;;-3;;-1,2
;-7;;-3;-11;;-7;;-2;;-4;;-1;;-5;;-7;;-3;-11;;-7;;-2;;-4;;-1;;-5;;-7;;-3;-11;;-7;;-2;;-4;;-1;;-5;;-7;;-3;-11;;-7;;-2;;-4;;-1;;-5;;-7;;-3;-11;;-7;;-2;;-4;;-1;;-5;;-7;;-3;-11;;-7;;-2;;-4;;-1;;-5;;-7;;-3;-11;;-7;;-2;;-4;;-1;;-5;;-7;;-3;-11;;-7;;-2;;-4;;-1;;-5,2
;;7;;18;-11;;;2;;-1;;-1;;;0;;-5;;;7;;18;-11;;;2;;-1;;-1;;;0;;-5;;;7;;18;-11;;;2;;-1;;-1;;;0;;-5;;;7;;18;-11;;;2;;-1;;-1;;;0;;-5;;;7;;18;-11;;;2;;-1;;-1;;;0;;-5;;;7;;18;-11;;;2;;-1;;-1;;;0;;-5;;;7;;18;-11;;;2;;-1;;-1;;;0;;-5;;;7;;18;-11;;;2;;-1;;-1;;;0;;-5,2
-11;;45;;51;;-8;-15;;-3;;-2;;-3;-11;;45;;51;;-8;-15;;-3;;-2;;-3;-11;;45;;51;;-8;-15;;-3;;-2;;-3;-11;;45;;51;;-8;-15;;-3;;-2;;-3;-11;;45;;51;;-8;-15;;-3;;-2;;-3;-11;;45;;51;;-8;-15;;-3;;-2;;-3;-11;;45;;51;;-8;-15;;-3;;-2;;-3;-11;;45;;51;;-8;-15;;-3;;-2;;-3,2
;-4;-37;-28;;;6;;-7;;-6;;-2;;-1;;-4;-37;-28;;;6;;-7;;-6;;-2;;-1;;-4;-37;-28;;;6;;-7;;-6;;-2;;-1;;-4;-37;-28;;;6;;-7;;-6;;-2;;-1;;-4;-37;-28;;;6;;-7;;-6;;-2;;-1;;-4;-37;-28;;;6;;-7;;-6;;-2;;-1;;-4;-37;-28;;;6;;-7;;-6;;-2;;-1;;-4;-37;-28;;;6;;-7;;-6;;-2;;-1,2
;;0;-22;-16;;-3;;-5;;;3;;-3;;;7;;;0;-22;-16;;-3;;-5;;;3;;-3;;;7;;;0;-22;-16;;-3;;-5;;;3;;-3;;;7;;;0;-22;-16;;-3;;-5;;;3;;-3;;;7;;;0;-22;-16;;-3;;-5;;;3;;-3;;;7;;;0;-22;-16;;-3;;-5;;;3;;-3;;;7;;;0;-22;-16;;-3;;-5;;;3;;-3;;;7;;;0;-22;-16;;-3;;-5;;;3;;-3;;;7,2
;-4;;-7;;23;-36;;-5;;-5;;-1;;-2;;-4;;-7;;23;-36;;-5;;-5;;-1;;-2;;-4;;-7;;23;-36;;-5;;-5;;-1;;-2;;-4;;-7;;23;-36;;-5;;-5;;-1;;-2;;-4;;-7;;23;-36;;-5;;-5;;-1;;-2;;-4;;-7;;23;-36;;-5;;-5;;-1;;-2;;-4;;-7;;23;-36;;-5;;-5;;-1;;-2;;-4;;-7;;23;-36;;-5;;-5;;-1;;-2,2
;;2;;;4;-36;;;6;;-8;;-4;;-4;;-8;;;2;;;4;-36;;;6;;-8;;-4;;-4;;-8;;;2;;;4;-36;;;6;;-8;;-4;;-4;;-8;;;2;;;4;-36;;;6;;-8;;-4;;-4;;-8;;;2;;;4;-36;;;6;;-8;;-4;;-4;;-8;;;2;;;4;-36;;;6;;-8;;-4;;-4;;-8;;;2;;;4;-36;;;6;;-8;;-4;;-4;;-8;;;2;;;4;-36;;;6;;-8;;-4;;-4;;-8,2
;-8;;55;;40;-16;;;8;;-6;;-7;;-3;;-8;;55;;40;-16;;;8;;-6;;-7;;-3;;-8;;55;;40;-16;;;8;;-6;;-7;;-3;;-8;;55;;40;-16;;;8;;-6;;-7;;-3;;-8;;55;;40;-16;;;8;;-6;;-7;;-3;;-8;;55;;40;-16;;;8;;-6;;-7;;-3;;-8;;55;;40;-16;;;8;;-6;;-7;;-3;;-8;;55;;40;-16;;;8;;-6;;-7;;-3,2
-11;;;3;;;4;;18;;;2;;;2;;;6;;-4;-11;;;3;;;4;;18;;;2;;;2;;;6;;-4;-11;;;3;;;4;;18;;;2;;;2;;;6;;-4;-11;;;3;;;4;;18;;;2;;;2;;;6;;-4;-11;;;3;;;4;;18;;;2;;;2;;;6;;-4;-11;;;3;;;4;;18;;;2;;;2;;;6;;-4;-11;;;3;;;4;;18;;;2;;;2;;;6;;-4;-11;;;3;;;4;;18;;;2;;;2;;;6;;-4,2
23;55;23;-7;;1;;5;;2;;9;23;55;23;-7;;1;;5;;2;;9;23;55;23;-7;;1;;5;;2;;9;23;55;23;-7;;1;;5;;2;;9;23;55;23;-7;;1;;5;;2;;9;23;55;23;-7;;1;;5;;2;;9;23;55;23;-7;;1;;5;;2;;9;23;55;23;-7;;1;;5;;2;;9,2
-13;-59;-31;-11;;-5;-11;;-6;;-5;-13;-59;-31;-11;;-5;-11;;-6;;-5;-13;-59;-31;-11;;-5;-11;;-6;;-5;-13;-59;-31;-11;;-5;-11;;-6;;-5;-13;-59;-31;-11;;-5;-11;;-6;;-5;-13;-59;-31;-11;;-5;-11;;-6;;-5;-13;-59;-31;-11;;-5;-11;;-6;;-5;-13;-59;-31;-11;;-5;-11;;-6;;-5,2
23;63;54;10;;5;13;;5;;4;23;63;54;10;;5;13;;5;;4;23;63;54;10;;5;13;;5;;4;23;63;54;10;;5;13;;5;;4;23;63;54;10;;5;13;;5;;4;23;63;54;10;;5;13;;5;;4;23;63;54;10;;5;13;;5;;4;23;63;54;10;;5;13;;5;;4,2
;-3;;14;-17;;-7;-10;;-7;;-6;;-2;;-3;;14;-17;;-7;-10;;-7;;-6;;-2;;-3;;14;-17;;-7;-10;;-7;;-6;;-2;;-3;;14;-17;;-7;-10;;-7;;-6;;-2;;-3;;14;-17;;-7;-10;;-7;;-6;;-2;;-3;;14;-17;;-7;-10;;-7;;-6;;-2;;-3;;14;-17;;-7;-10;;-7;;-6;;-2;;-3;;14;-17;;-7;-10;;-7;;-6;;-2,2
-12;-14;-27;;14;;;4;;;3;;-2;;-2;-12;-14;-27;;14;;;4;;;3;;-2;;-2;-12;-14;-27;;14;;;4;;;3;;-2;;-2;-12;-14;-27;;14;;;4;;;3;;-2;;-2;-12;-14;-27;;14;;;4;;;3;;-2;;-2;-12;-14;-27;;14;;;4;;;3;;-2;;-2;-12;-14;-27;;14;;;4;;;3;;-2;;-2;-12;-14;-27;;14;;;4;;;3;;-2;;-2,2
;3;-5;50;27;;7;;3;;7;;5;;3;-5;50;27;;7;;3;;7;;5;;3;-5;50;27;;7;;3;;7;;5;;3;-5;50;27;;7;;3;;7;;5;;3;-5;50;27;;7;;3;;7;;5;;3;-5;50;27;;7;;3;;7;;5;;3;-5;50;27;;7;;3;;7;;5;;3;-5;50;27;;7;;3;;7;;5,2
13;37;12;28;18;-2;-3;-4;13;37;12;28;18;-2;-3;-4;13;37;12;28;18;-2;-3;-4;13;37;12;28;18;-2;-3;-4;13;37;12;28;18;-2;-3;-4;13;37;12;28;18;-2;-3;-4;13;37;12;28;18;-2;-3;-4;13;37;12;28;18;-2;-3;-4,2
;-3;-31;;22;;;3;;-2;;;8;;-5;;-2;;-3;-31;;22;;;3;;-2;;;8;;-5;;-2;;-3;-31;;22;;;3;;-2;;;8;;-5;;-2;;-3;-31;;22;;;3;;-2;;;8;;-5;;-2;;-3;-31;;22;;;3;;-2;;;8;;-5;;-2;;-3;-31;;22;;;3;;-2;;;8;;-5;;-2;;-3;-31;;22;;;3;;-2;;;8;;-5;;-2;;-3;-31;;22;;;3;;-2;;;8;;-5;;-2,2
-12;-59;-23;-18;-14;-11;;-6;;-4;-12;-59;-23;-18;-14;-11;;-6;;-4;-12;-59;-23;-18;-14;-11;;-6;;-4;-12;-59;-23;-18;-14;-11;;-6;;-4;-12;-59;-23;-18;-14;-11;;-6;;-4;-12;-59;-23;-18;-14;-11;;-6;;-4;-12;-59;-23;-18;-14;-11;;-6;;-4;-12;-59;-23;-18;-14;-11;;-6;;-4,2
;-7;;-7;-21;-12;;;6;;;0;;-4;;-3;;-7;;-7;-21;-12;;;6;;;0;;-4;;-3;;-7;;-7;-21;-12;;;6;;;0;;-4;;-3;;-7;;-7;-21;-12;;;6;;;0;;-4;;-3;;-7;;-7;-21;-12;;;6;;;0;;-4;;-3;;-7;;-7;-21;-12;;;6;;;0;;-4;;-3;;-7;;-7;-21;-12;;;6;;;0;;-4;;-3;;-7;;-7;-21;-12;;;6;;;0;;-4;;-3,2
;-5;-48;;;2;;-4;-14;;-8;;;4;;;0;;-5;-48;;;2;;-4;-14;;-8;;;4;;;0;;-5;-48;;;2;;-4;-14;;-8;;;4;;;0;;-5;-48;;;2;;-4;-14;;-8;;;4;;;0;;-5;-48;;;2;;-4;-14;;-8;;;4;;;0;;-5;-48;;;2;;-4;-14;;-8;;;4;;;0;;-5;-48;;;2;;-4;-14;;-8;;;4;;;0;;-5;-48;;;2;;-4;-14;;-8;;;4;;;0,2
;;6;;;8;-23;;-9;;10;;;7;;;7;;14;;;6;;;8;-23;;-9;;10;;;7;;;7;;14;;;6;;;8;-23;;-9;;10;;;7;;;7;;14;;;6;;;8;-23;;-9;;10;;;7;;;7;;14;;;6;;;8;-23;;-9;;10;;;7;;;7;;14;;;6;;;8;-23;;-9;;10;;;7;;;7;;14;;;6;;;8;-23;;-9;;10;;;7;;;7;;14;;;6;;;8;-23;;-9;;10;;;7;;;7;;14,2
;12;;11;-37;;;4;;;0;;-4;;-2;-14;;12;;11;-37;;;4;;;0;;-4;;-2;-14;;12;;11;-37;;;4;;;0;;-4;;-2;-14;;12;;11;-37;;;4;;;0;;-4;;-2;-14;;12;;11;-37;;;4;;;0;;-4;;-2;-14;;12;;11;-37;;;4;;;0;;-4;;-2;-14;;12;;11;-37;;;4;;;0;;-4;;-2;-14;;12;;11;-37;;;4;;;0;;-4;;-2;-14,2
;-4;;-9;-11;;;7;;;9;;;1;;-4;;-1;;-4;;-9;-11;;;7;;;9;;;1;;-4;;-1;;-4;;-9;-11;;;7;;;9;;;1;;-4;;-1;;-4;;-9;-11;;;7;;;9;;;1;;-4;;-1;;-4;;-9;-11;;;7;;;9;;;1;;-4;;-1;;-4;;-9;-11;;;7;;;9;;;1;;-4;;-1;;-4;;-9;-11;;;7;;;9;;;1;;-4;;-1;;-4;;-9;-11;;;7;;;9;;;1;;-4;;-1,2
;;3;;;0;;;9;;-2;-19;;;5;;;5;;;2;;;3;;;0;;;9;;-2;-19;;;5;;;5;;;2;;;3;;;0;;;9;;-2;-19;;;5;;;5;;;2;;;3;;;0;;;9;;-2;-19;;;5;;;5;;;2;;;3;;;0;;;9;;-2;-19;;;5;;;5;;;2;;;3;;;0;;;9;;-2;-19;;;5;;;5;;;2;;;3;;;0;;;9;;-2;-19;;;5;;;5;;;2;;;3;;;0;;;9;;-2;-19;;;5;;;5;;;2,2
-12;;26;;-4;-17;;14;;-8;;;1;;-4;-12;;26;;-4;-17;;14;;-8;;;1;;-4;-12;;26;;-4;-17;;14;;-8;;;1;;-4;-12;;26;;-4;-17;;14;;-8;;;1;;-4;-12;;26;;-4;-17;;14;;-8;;;1;;-4;-12;;26;;-4;-17;;14;;-8;;;1;;-4;-12;;26;;-4;-17;;14;;-8;;;1;;-4;-12;;26;;-4;-17;;14;;-8;;;1;;-4,2
-11;-34;;14;;19;;11;;;9;;;4;;;1;-11;-34;;14;;19;;11;;;9;;;4;;;1;-11;-34;;14;;19;;11;;;9;;;4;;;1;-11;-34;;14;;19;;11;;;9;;;4;;;1;-11;-34;;14;;19;;11;;;9;;;4;;;1;-11;-34;;14;;19;;11;;;9;;;4;;;1;-11;-34;;14;;19;;11;;;9;;;4;;;1;-11;-34;;14;;19;;11;;;9;;;4;;;1,2
;0;;9;20;-2;;1;-7;-4;;0;;0;;9;20;-2;;1;-7;-4;;0;;0;;9;20;-2;;1;-7;-4;;0;;0;;9;20;-2;;1;-7;-4;;0;;0;;9;20;-2;;1;-7;-4;;0;;0;;9;20;-2;;1;-7;-4;;0;;0;;9;20;-2;;1;-7;-4;;0;;0;;9;20;-2;;1;-7;-4;;0,2
;14;;55;-14;;15;;12;;19;;;3;;;3;;14;;55;-14;;15;;12;;19;;;3;;;3;;14;;55;-14;;15;;12;;19;;;3;;;3;;14;;55;-14;;15;;12;;19;;;3;;;3;;14;;55;-14;;15;;12;;19;;;3;;;3;;14;;55;-14;;15;;12;;19;;;3;;;3;;14;;55;-14;;15;;12;;19;;;3;;;3;;14;;55;-14;;15;;12;;19;;;3;;;3,2
-14;-52;;48;-19;-37;-25;-15;-14;-14;-52;;48;-19;-37;-25;-15;-14;-14;-52;;48;-19;-37;-25;-15;-14;-14;-52;;48;-19;-37;-25;-15;-14;-14;-52;;48;-19;-37;-25;-15;-14;-14;-52;;48;-19;-37;-25;-15;-14;-14;-52;;48;-19;-37;-25;-15;-14;-14;-52;;48;-19;-37;-25;-15;-14,2
12;60;28;39;;5;16;13;12;12;60;28;39;;5;16;13;12;12;60;28;39;;5;16;13;12;12;60;28;39;;5;16;13;12;12;60;28;39;;5;16;13;12;12;60;28;39;;5;16;13;12;12;60;28;39;;5;16;13;12;12;60;28;39;;5;16;13;12,2
-12;-70;-48;-23;;19;;;1;;-5;;-3;-12;-70;-48;-23;;19;;;1;;-5;;-3;-12;-70;-48;-23;;19;;;1;;-5;;-3;-12;-70;-48;-23;;19;;;1;;-5;;-3;-12;-70;-48;-23;;19;;;1;;-5;;-3;-12;-70;-48;-23;;19;;;1;;-5;;-3;-12;-70;-48;-23;;19;;;1;;-5;;-3;-12;-70;-48;-23;;19;;;1;;-5;;-3,2
12;38;57;21;13;;7;;2;;5;12;38;57;21;13;;7;;2;;5;12;38;57;21;13;;7;;2;;5;12;38;57;21;13;;7;;2;;5;12;38;57;21;13;;7;;2;;5;12;38;57;21;13;;7;;2;;5;12;38;57;21;13;;7;;2;;5;12;38;57;21;13;;7;;2;;5,2
;15;;14;-30;;-6;;;3;;;1;;-3;;;0;;15;;14;-30;;-6;;;3;;;1;;-3;;;0;;15;;14;-30;;-6;;;3;;;1;;-3;;;0;;15;;14;-30;;-6;;;3;;;1;;-3;;;0;;15;;14;-30;;-6;;;3;;;1;;-3;;;0;;15;;14;-30;;-6;;;3;;;1;;-3;;;0;;15;;14;-30;;-6;;;3;;;1;;-3;;;0;;15;;14;-30;;-6;;;3;;;1;;-3;;;0,2
-16;-41;;;1;-36;-26;-10;;-4;;;0;-16;-41;;;1;-36;-26;-10;;-4;;;0;-16;-41;;;1;-36;-26;-10;;-4;;;0;-16;-41;;;1;-36;-26;-10;;-4;;;0;-16;-41;;;1;-36;-26;-10;;-4;;;0;-16;-41;;;1;-36;-26;-10;;-4;;;0;-16;-41;;;1;-36;-26;-10;;-4;;;0;-16;-41;;;1;-36;-26;-10;;-4;;;0,2
;;4;;20;;;9;;-5;-16;;-6;;-2;;-1;;;4;;20;;;9;;-5;-16;;-6;;-2;;-1;;;4;;20;;;9;;-5;-16;;-6;;-2;;-1;;;4;;20;;;9;;-5;-16;;-6;;-2;;-1;;;4;;20;;;9;;-5;-16;;-6;;-2;;-1;;;4;;20;;;9;;-5;-16;;-6;;-2;;-1;;;4;;20;;;9;;-5;-16;;-6;;-2;;-1;;;4;;20;;;9;;-5;-16;;-6;;-2;;-1,2
;-3;-60;;-1;;18;;;5;;;1;;;2;-10;;-3;-60;;-1;;18;;;5;;;1;;;2;-10;;-3;-60;;-1;;18;;;5;;;1;;;2;-10;;-3;-60;;-1;;18;;;5;;;1;;;2;-10;;-3;-60;;-1;;18;;;5;;;1;;;2;-10;;-3;-60;;-1;;18;;;5;;;1;;;2;-10;;-3;-60;;-1;;18;;;5;;;1;;;2;-10;;-3;-60;;-1;;18;;;5;;;1;;;2;-10,2
-11;;55;-21;-35;;21;;;7;;-3;;-8;-11;;55;-21;-35;;21;;;7;;-3;;-8;-11;;55;-21;-35;;21;;;7;;-3;;-8;-11;;55;-21;-35;;21;;;7;;-3;;-8;-11;;55;-21;-35;;21;;;7;;-3;;-8;-11;;55;-21;-35;;21;;;7;;-3;;-8;-11;;55;-21;-35;;21;;;7;;-3;;-8;-11;;55;-21;-35;;21;;;7;;-3;;-8,2
;-4;-17;;31;;-1;-12;-10;;-1;;;2;;-4;-17;;31;;-1;-12;-10;;-1;;;2;;-4;-17;;31;;-1;-12;-10;;-1;;;2;;-4;-17;;31;;-1;-12;-10;;-1;;;2;;-4;-17;;31;;-1;-12;-10;;-1;;;2;;-4;-17;;31;;-1;-12;-10;;-1;;;2;;-4;-17;;31;;-1;-12;-10;;-1;;;2;;-4;-17;;31;;-1;-12;-10;;-1;;;2,2
11;29;28;11;-4;-2;;3;-5;11;29;28;11;-4;-2;;3;-5;11;29;28;11;-4;-2;;3;-5;11;29;28;11;-4;-2;;3;-5;11;29;28;11;-4;-2;;3;-5;11;29;28;11;-4;-2;;3;-5;11;29;28;11;-4;-2;;3;-5;11;29;28;11;-4;-2;;3;-5,2
;;8;;;4;;12;-32;;-9;;-7;;;1;;21;;;8;;;4;;12;-32;;-9;;-7;;;1;;21;;;8;;;4;;12;-32;;-9;;-7;;;1;;21;;;8;;;4;;12;-32;;-9;;-7;;;1;;21;;;8;;;4;;12;-32;;-9;;-7;;;1;;21;;;8;;;4;;12;-32;;-9;;-7;;;1;;21;;;8;;;4;;12;-32;;-9;;-7;;;1;;21;;;8;;;4;;12;-32;;-9;;-7;;;1;;21,2
;;3;-41;-52;;16;;;0;;;2;;12;;15;;;3;-41;-52;;16;;;0;;;2;;12;;15;;;3;-41;-52;;16;;;0;;;2;;12;;15;;;3;-41;-52;;16;;;0;;;2;;12;;15;;;3;-41;-52;;16;;;0;;;2;;12;;15;;;3;-41;-52;;16;;;0;;;2;;12;;15;;;3;-41;-52;;16;;;0;;;2;;12;;15;;;3;-41;-52;;16;;;0;;;2;;12;;15,2
;;2;;;6;-14;;;4;;;0;;;1;;-8;-15;;;2;;;6;-14;;;4;;;0;;;1;;-8;-15;;;2;;;6;-14;;;4;;;0;;;1;;-8;-15;;;2;;;6;-14;;;4;;;0;;;1;;-8;-15;;;2;;;6;-14;;;4;;;0;;;1;;-8;-15;;;2;;;6;-14;;;4;;;0;;;1;;-8;-15;;;2;;;6;-14;;;4;;;0;;;1;;-8;-15;;;2;;;6;-14;;;4;;;0;;;1;;-8;-15,2
;;0;;;8;;21;-11;;-9;;;4;;;1;;;4;;;0;;;8;;21;-11;;-9;;;4;;;1;;;4;;;0;;;8;;21;-11;;-9;;;4;;;1;;;4;;;0;;;8;;21;-11;;-9;;;4;;;1;;;4;;;0;;;8;;21;-11;;-9;;;4;;;1;;;4;;;0;;;8;;21;-11;;-9;;;4;;;1;;;4;;;0;;;8;;21;-11;;-9;;;4;;;1;;;4;;;0;;;8;;21;-11;;-9;;;4;;;1;;;4,2
;-4;;-4;-23;;;4;;-2;-15;;-9;;-7;;-4;;-4;-23;;;4;;-2;-15;;-9;;-7;;-4;;-4;-23;;;4;;-2;-15;;-9;;-7;;-4;;-4;-23;;;4;;-2;-15;;-9;;-7;;-4;;-4;-23;;;4;;-2;-15;;-9;;-7;;-4;;-4;-23;;;4;;-2;-15;;-9;;-7;;-4;;-4;-23;;;4;;-2;-15;;-9;;-7;;-4;;-4;-23;;;4;;-2;-15;;-9;;-7,2
;1;-4;16;-3;15;;9;;5;11;;1;-4;16;-3;15;;9;;5;11;;1;-4;16;-3;15;;9;;5;11;;1;-4;16;-3;15;;9;;5;11;;1;-4;16;-3;15;;9;;5;11;;1;-4;16;-3;15;;9;;5;11;;1;-4;16;-3;15;;9;;5;11;;1;-4;16;-3;15;;9;;5;11,2
-10;-16;-56;;-1;;-5;-12;;-4;;;1;-10;-16;-56;;-1;;-5;-12;;-4;;;1;-10;-16;-56;;-1;;-5;-12;;-4;;;1;-10;-16;-56;;-1;;-5;-12;;-4;;;1;-10;-16;-56;;-1;;-5;-12;;-4;;;1;-10;-16;-56;;-1;;-5;-12;;-4;;;1;-10;-16;-56;;-1;;-5;-12;;-4;;;1;-10;-16;-56;;-1;;-5;-12;;-4;;;1,2
;2;15;;1;-6;;4;;1;-6;-5;;2;15;;1;-6;;4;;1;-6;-5;;2;15;;1;-6;;4;;1;-6;-5;;2;15;;1;-6;;4;;1;-6;-5;;2;15;;1;-6;;4;;1;-6;-5;;2;15;;1;-6;;4;;1;-6;-5;;2;15;;1;-6;;4;;1;-6;-5;;2;15;;1;-6;;4;;1;-6;-5,2
-2;20;17;27;;6;;8;;5;;7;-2;20;17;27;;6;;8;;5;;7;-2;20;17;27;;6;;8;;5;;7;-2;20;17;27;;6;;8;;5;;7;-2;20;17;27;;6;;8;;5;;7;-2;20;17;27;;6;;8;;5;;7;-2;20;17;27;;6;;8;;5;;7;-2;20;17;27;;6;;8;;5;;7,2
;14;;25;-30;;13;;;3;;;1;;;2;-22;;14;;25;-30;;13;;;3;;;1;;;2;-22;;14;;25;-30;;13;;;3;;;1;;;2;-22;;14;;25;-30;;13;;;3;;;1;;;2;-22;;14;;25;-30;;13;;;3;;;1;;;2;-22;;14;;25;-30;;13;;;3;;;1;;;2;-22;;14;;25;-30;;13;;;3;;;1;;;2;-22;;14;;25;-30;;13;;;3;;;1;;;2;-22,2
-17;-57;;;5;;-8;;;1;;-6;;-5;;-4;-17;-57;;;5;;-8;;;1;;-6;;-5;;-4;-17;-57;;;5;;-8;;;1;;-6;;-5;;-4;-17;-57;;;5;;-8;;;1;;-6;;-5;;-4;-17;-57;;;5;;-8;;;1;;-6;;-5;;-4;-17;-57;;;5;;-8;;;1;;-6;;-5;;-4;-17;-57;;;5;;-8;;;1;;-6;;-5;;-4;-17;-57;;;5;;-8;;;1;;-6;;-5;;-4,2
13;32;-7;16;11;;8;;7;;7;13;32;-7;16;11;;8;;7;;7;13;32;-7;16;11;;8;;7;;7;13;32;-7;16;11;;8;;7;;7;13;32;-7;16;11;;8;;7;;7;13;32;-7;16;11;;8;;7;;7;13;32;-7;16;11;;8;;7;;7;13;32;-7;16;11;;8;;7;;7,2
-15;-47;;-9;;;0;-20;;-4;;-7;-10;-15;-47;;-9;;;0;-20;;-4;;-7;-10;-15;-47;;-9;;;0;-20;;-4;;-7;-10;-15;-47;;-9;;;0;-20;;-4;;-7;-10;-15;-47;;-9;;;0;-20;;-4;;-7;-10;-15;-47;;-9;;;0;-20;;-4;;-7;-10;-15;-47;;-9;;;0;-20;;-4;;-7;-10;-15;-47;;-9;;;0;-20;;-4;;-7;-10,2
